Departure codeIataAirport,Departure Province/State,Departure Country/Region,Arrival Province/State,Arrival Country/Region
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,France
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Belgium
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,,United Kingdom
ACE,,Spain,,United Kingdom
ACE,,Spain,,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,,United Kingdom
ACE,,Spain,,United Kingdom
ACE,,Spain,,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,,Switzerland
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,,Italy
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,,Netherlands
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,France
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,France
ACE,,Spain,,Spain
ACE,,Spain,,Switzerland
ACE,,Spain,,Italy
ACE,,Spain,,Poland
ACE,,Spain,,Hungary
ACE,,Spain,,Germany
ACE,,Spain,,Germany
ACE,,Spain,,Germany
ACE,,Spain,,Germany
ACE,,Spain,,United Kingdom
ACE,,Spain,,Germany
ACE,,Spain,,Germany
ACE,,Spain,,Germany
ACE,,Spain,,Germany
ACE,,Spain,,Germany
ACE,,Spain,,Germany
ACE,,Spain,,Germany
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Isle of Man,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,Channel Islands,United Kingdom
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,,Spain
ACE,,Spain,Isle of Man,United Kingdom
ACU,,Panama,,Panama
ACX,Guizhou,China,Hainan,China
ACX,Guizhou,China,Zhejiang,China
ACX,Guizhou,China,Yunnan,China
ACX,Guizhou,China,Guangdong,China
ACX,Guizhou,China,Shaanxi,China
ACX,Guizhou,China,Hong Kong,China
ACX,Guizhou,China,Fujian,China
ACX,Guizhou,China,Sichuan,China
ACX,Guizhou,China,Hainan,China
ACX,Guizhou,China,Sichuan,China
ACX,Guizhou,China,Guizhou,China
ACX,Guizhou,China,Guizhou,China
ACX,Guizhou,China,Guizhou,China
ACX,Guizhou,China,Guizhou,China
ACX,Guizhou,China,Guizhou,China
ACX,Guizhou,China,Hebei,China
ACX,Guizhou,China,Shanghai,China
ACZ,,Iran,,Iran
ADF,,Turkey,,Turkey
ADF,,Turkey,,Turkey
ADF,,Turkey,,Turkey
ADF,,Turkey,,Turkey
ADF,,Turkey,,Turkey
ADF,,Turkey,,Turkey
ADF,,Turkey,,Turkey
ADA,,Turkey,,Cyprus
ADA,,Turkey,,Cyprus
ADA,,Turkey,,Cyprus
ADA,,Turkey,,Turkey
ADA,,Turkey,,Lebanon
ADA,,Turkey,,Turkey
ADA,,Turkey,,Lebanon
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Germany
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Germany
ADA,,Turkey,,Cyprus
ADA,,Turkey,,Cyprus
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Cyprus
ADA,,Turkey,,Cyprus
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Cyprus
ADA,,Turkey,,Germany
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Cyprus
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Cyprus
ADA,,Turkey,,Turkey
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Iran
ADA,,Turkey,,Turkey
ADA,,Turkey,,Germany
ADA,,Turkey,,Turkey
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Turkey
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Turkey
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Turkey
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Turkey
ADA,,Turkey,,Germany
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Saudi Arabia
ADA,,Turkey,,Turkey
ADA,,Turkey,,Cyprus
ADA,,Turkey,,Cyprus
ADA,,Turkey,,Cyprus
ADA,,Turkey,,Lebanon
ADA,,Turkey,,Lebanon
ADA,,Turkey,,Iraq
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Germany
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADA,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,Channel Islands,United Kingdom
ADB,,Turkey,Isle of Man,United Kingdom
ADB,,Turkey,Channel Islands,United Kingdom
ADB,,Turkey,,Belarus
ADB,,Turkey,,Belarus
ADB,,Turkey,,Ireland
ADB,,Turkey,,Ireland
ADB,,Turkey,,Iran
ADB,,Turkey,,Netherlands
ADB,,Turkey,,Netherlands
ADB,,Turkey,,Netherlands
ADB,,Turkey,,Netherlands
ADB,,Turkey,,Iran
ADB,,Turkey,,Iran
ADB,,Turkey,,Azerbaijan
ADB,,Turkey,,Azerbaijan
ADB,,Turkey,,Belgium
ADB,,Turkey,,Belgium
ADB,,Turkey,,Belgium
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Switzerland
ADB,,Turkey,,Greece
ADB,,Turkey,,Greece
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Austria
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,Channel Islands,United Kingdom
ADB,,Turkey,Channel Islands,United Kingdom
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Turkey
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,Channel Islands,United Kingdom
ADB,,Turkey,,Cyprus
ADB,,Turkey,Channel Islands,United Kingdom
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Netherlands
ADB,,Turkey,,Germany
ADB,,Turkey,,Switzerland
ADB,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Germany
ADB,,Turkey,,Switzerland
ADB,,Turkey,,Austria
ADB,,Turkey,,Russia
ADB,,Turkey,,Jordan
ADB,,Turkey,,Iran
ADB,,Turkey,Channel Islands,United Kingdom
ADB,,Turkey,Isle of Man,United Kingdom
ADB,,Turkey,Isle of Man,United Kingdom
ADB,,Turkey,Isle of Man,United Kingdom
ADB,,Turkey,Channel Islands,United Kingdom
ADB,,Turkey,,Kuwait
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Iran
ADB,,Turkey,,Italy
ADB,,Turkey,,Italy
ADB,,Turkey,,Spain
ADB,,Turkey,,France
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Saudi Arabia
ADB,,Turkey,,Saudi Arabia
ADB,,Turkey,,Saudi Arabia
ADB,,Turkey,,Saudi Arabia
ADB,,Turkey,,Saudi Arabia
ADB,,Turkey,,Saudi Arabia
ADB,,Turkey,,Saudi Arabia
ADB,,Turkey,,Saudi Arabia
ADB,,Turkey,,Saudi Arabia
ADB,,Turkey,,Saudi Arabia
ADB,,Turkey,,Saudi Arabia
ADB,,Turkey,,Saudi Arabia
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,Channel Islands,United Kingdom
ADB,,Turkey,Isle of Man,United Kingdom
ADB,,Turkey,Isle of Man,United Kingdom
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Italy
ADB,,Turkey,Channel Islands,United Kingdom
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Switzerland
ADB,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,France
ADB,,Turkey,,Turkey
ADB,,Turkey,,France
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Denmark
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Belgium
ADB,,Turkey,,Turkey
ADB,,Turkey,,Sweden
ADB,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Finland
ADB,,Turkey,,Netherlands
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Norway
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Switzerland
ADB,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Austria
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Germany
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Turkey
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Cyprus
ADB,,Turkey,,Germany
ADD,,Ethiopia,,United Arab Emirates
ADD,,Ethiopia,,Ethiopia
ADD,,Ethiopia,,Ethiopia
ADD,,Ethiopia,,Ethiopia
ADD,,Ethiopia,,Ethiopia
